firm,q,medium firm,big firm,epsp,profit margin,book/market,short leverage,f1 stock return
NRDS,2022q1,0,0,-0.013057059913874099,-0.08133230054221534,-1.146970615491678,0.0,
NS,2022q1,1,0,0.007754767356956049,0.03003930581682172,-0.5431892775283564,0.014835889413587919,-0.14187916085611538
NSC,2022q1,0,1,0.01034170286053501,0.2411663807890223,-1.6193757339222792,0.029292954955412717,-0.12874999016136607
NSP,2022q1,1,0,0.018152695069586843,0.044291013583785906,-3.9220075745413037,0.0,0.14490265582245293
NTCT,2022q1,1,0,-0.0035491172399364558,-0.04396650469948899,-0.13934911683136286,0.003571843319688898,0.18605466012613883
NTNX,2022q1,0,1,-0.019771301320745265,-0.2785434333702107,,0.0815105437491093,-0.6172161172161171
NTRA,2022q1,1,0,-0.03568581428339093,-0.7139177780181628,-1.9686741475552638,0.04372898946765164,-0.6878358143222056
NTWK,2022q1,0,0,-0.006431012122910255,-0.018803050083100306,0.2885051503534938,0.12585067991463889,-0.3237791932059448
NVEE,2022q1,1,0,0.004196465209145552,0.04544737423351599,-1.1694554502581105,0.019101883309215056,0.23521320495185682
NVTA,2022q1,1,0,-0.0999222685442824,-1.470268653337753,0.44634886091294673,0.0037126410383062085,-0.9276608360509931
NWSA,2022q1,0,1,0.006281475088547264,0.03290529695024077,-0.32670403769638706,0.01756702451346231,-0.3897543983260696
NXGN,2022q1,1,0,0.0002489012159106192,0.002300689545746038,-1.195345105047586,0.012887263133410019,0.05123568414707664
NXST,2022q1,0,1,0.03255579148375683,0.20791670109908272,-0.9727196075772343,0.007562563021358511,0.12299038147475723
NYT,2022q1,0,1,0.0006152554908183924,0.008791924454575058,-1.6364081844934328,0.0,-0.3552561091420915
OB,2022q1,0,0,-0.003078126944021913,-0.0074346225257261546,-0.852812021579052,0.0,
OBLG,2022q1,0,0,-0.224669591638526,-2.9627937336814623,0.03516124382441747,0.016302777663130957,-0.9088235294117647
ODFL,2022q1,0,1,0.008737180479917167,0.20019702393673863,-2.281657212404592,0.0,0.01314275441850844
OKTA,2022q1,0,1,-0.010196048959664833,-0.6297037975014034,-1.384918218423824,0.0017591284525502963,-0.6305378453490272
OLO,2022q1,1,0,-0.005461171953386803,-0.2691785948171017,-1.0950163117811558,0.0033073614930811883,-0.7360256753142552
OMC,2022q1,0,1,0.009797465707674655,0.05096325836436677,-1.6092283023481828,0.0004742653667715915,-0.1735766816240583
OMEX,2022q1,0,0,-0.08612021186457416,-5.448682236983073,,0.2509000249909852,-0.4638364779874214
ONEM,2022q1,1,0,-0.042689630268120095,-0.3575690077213088,-0.23903529876672777,0.012833446775825694,-0.7628554143980641
ONTF,2022q1,0,0,-0.02463710435611006,-0.31920729192444114,-0.6362077354376913,0.008869836928296923,-0.7325253664036075
OOMA,2022q1,0,0,-0.00027178612902428777,-0.001960823149596942,-1.9649365929251215,0.0,-0.3722163308589608
OPCH,2022q1,0,1,0.005891176755255346,0.033059105640631414,-1.4365708069873602,0.008577704153458529,0.2706904435299496
OPGN,2022q1,0,0,-0.19482065689331787,-5.448682236983073,-0.02176347692402026,0.23139009023002116,-0.7596916299559471
ORCL,2022q1,0,1,0.010505732621735542,0.2205840388090935,,0.05750892824270093,-0.08903621965346914
OSG,2022q1,0,0,-0.002791345096452139,-0.004894277829594515,0.6177455375957269,0.11078019612091818,-0.01913875598086126
OSH,2022q1,0,1,-0.01489695742501363,-0.18781627092253794,,0.0,-0.7193102270787092
OSPN,2022q1,0,0,0.009026686734534389,0.09941464716761683,-0.9490808322727069,0.0,-0.5340642129992169
OTRK,2022q1,0,0,-0.3373773529914393,-2.785279573982503,-0.30232591870296294,0.010337952180687967,-0.9673645320197045
PAGP,2022q1,1,0,0.009808613554982555,0.0016065430115378997,0.8609931937434642,0.02813291238160733,-0.0896965845608601
PARA,2022q1,0,1,0.017656903231476055,0.059088427947598256,-0.057313792523382937,0.00025842909567045123,-0.43699672442424464
PATH,2022q1,0,1,-0.005392328147202007,-0.21784755158820565,-1.8065788802448208,0.0,-0.7322243485941411
PATI,2022q1,0,0,-0.017794012967422536,-0.023413608562691132,0.08010534220190746,0.01963231716346866,-0.11683789399214689
PAY,2022q1,1,0,0.000673457476928021,0.014721003564573622,-1.880425565447134,0.002780893864601641,-0.6233802816901409
PAYC,2022q1,0,1,0.00440768392025103,0.26004260025628045,-3.0286984917476287,0.2509000249909852,-0.22931741271631775
PAYS,2022q1,0,0,-0.003028122954077881,-0.03763639198359979,-2.042836616395147,0.003890798878372033,-0.5220125786163522
PAYX,2022q1,0,1,0.008741974982208123,0.3375391849529781,-2.7076046378006713,0.2509000249909852,0.08670271277012567
PBPB,2022q1,0,0,-0.04106399259413773,-0.08056321967807292,,0.12627708914453595,-0.28481012658227844
PCOR,2022q1,0,1,-0.009120663687880693,-0.4477231124150555,-1.905828315520432,0.0,-0.5219589257503949
PCTY,2022q1,0,1,0.0030728245270718654,0.14166768305077854,-2.998529402748282,0.2509000249909852,-0.0858490566037737
PCYG,2022q1,0,0,0.010785387464683889,0.23881438549497677,-0.8573718733966981,0.06922027105033642,-0.20145190562613421
PD,2022q1,1,0,-0.009707643402496474,-0.36804697550599297,-2.4113552728390837,0.0069899113148026906,-0.41803663691874116
PDFS,2022q1,1,0,-0.003949006681987715,-0.12388799331303361,-1.5934489380823005,0.004612598229515357,0.18316831683168328
PEGA,2022q1,0,1,-5.756721584471776e-05,-0.0010071563909254944,-2.7843411200212835,0.0,-0.655787868191063
PENN,2022q1,0,1,0.007240647485989471,0.03305203938115331,-0.591348257642215,0.018903110491336996,-0.6023009543731206
PESI,2022q1,0,0,-0.01835040442672203,-0.08438579956016337,-0.6169114629129433,0.01598869430281534,-0.2741258741258741
PFMT,2022q1,0,0,-0.0076542151607770165,-0.061773067976221244,-0.9226929438256871,0.01757324924451452,-0.2986666666666667
PFSW,2022q1,0,0,-0.029479682108959394,-0.11230766916840886,-0.22855447241674956,0.0339129682498486,0.5934959349593496
PGNY,2022q1,1,0,0.0010600354079658854,0.028864746221337036,-2.8196460325160015,0.0,-0.5076271186440677
PHR,2022q1,1,0,-0.03392299969477947,-0.8006032402619786,-1.1883025718257205,0.014362678876224529,-0.5920065252854811
PINC,2022q1,1,0,0.009064074629744567,0.11044092998651651,-0.640513721983314,0.09967261743061148,0.04782715354545564
PING,2022q1,1,0,-0.008814303852566931,-0.2391989703746561,-1.1450876678839497,0.005423508925288433,-0.20786026200873356
PINS,2022q1,0,1,-0.0003260491198487914,-0.009186185063099577,-1.6535302802509366,0.0,-0.7699810006333123
PK,2022q1,1,0,-0.012342074258386479,-0.11899791231732777,-0.07491661918174422,,-0.3407871111146775
PLAY,2022q1,1,0,0.010756564076215802,0.07475910953593976,-2.1583402431425487,0.0,-0.19261083743842364
PLNT,2022q1,0,1,0.002141006698143575,0.08819559022048898,,0.031997706190545254,-0.09621262458471753
PLTR,2022q1,0,1,-0.003637107281821537,-0.22712537273975764,-2.4670066896093936,0.012064730464973417,-0.6559180576631259
PMD,2022q1,0,0,0.0010110037020778023,0.0059926244622003685,-1.1300142773392619,0.07425600915681038,-0.07242692680144391
PRAA,2022q1,1,0,0.021793755732204573,0.16613121090584151,-0.3092944196884192,0.0,-0.054847933454639966
PRDO,2022q1,0,0,0.040644440048595264,0.17532889882432676,-0.1513560625194947,0.009901318635217883,-0.03993480032599839
PRFT,2022q1,1,0,0.007129840442520976,0.12217314766040403,-2.4049950212667923,0.0,0.14013926883859731
PRGS,2022q1,1,0,0.009924534028597672,0.1411379914712742,-1.7219635945629637,0.01057485093665288,-0.005848858249026927
PRO,2022q1,1,0,-0.019090487901965963,-0.43072850869277507,,0.015433272161952772,-0.42440201887206497
PRVA,2022q1,1,0,-0.006056004249966906,-0.05579969471097925,-1.8428285715893842,0.005235189433379933,-0.34370069867027264
PSN,2022q1,1,0,0.005151417985842854,0.02177607739795526,-0.7211163774020433,0.015016904092347252,0.02693089430894315
PSNL,2022q1,0,0,-0.07662545032587896,-1.8525645235437052,-0.24997839267780128,0.0,-0.8636363636363636
PTC,2022q1,0,1,0.0071184601340553225,0.17750239001478543,-1.7992671118549912,0.005795333266491919,-0.24720373778847507
PTLO,2022q1,0,0,0.00022059890744518555,0.0014425722401510983,-0.720749411665687,0.003359951480845042,
PTSI,2022q1,0,0,0.030944735878009923,0.10910101709744449,-1.1823293261830974,0.07985474927675988,1.0769668246445498
PUBM,2022q1,1,0,0.0035270751624455607,0.08760448746150462,-1.6216282735386498,0.007775180915136181,-0.5932940875351932
PWSC,2022q1,1,0,-0.00369791022315538,-0.08097358147494518,-0.6447349341209192,0.013103180490452712,
PYCR,2022q1,0,1,-0.003279630979684569,-0.13620235405434064,-1.3700787665087026,0.0,
PYPL,2022q1,0,1,0.0037778472004353436,0.07851303408915626,-1.8778569965932799,0.0,-0.7603952243721697
PZZA,2022q1,1,0,0.002767392545802493,0.01933693513079242,,0.029502295551395285,-0.1901059748614255
QLYS,2022q1,0,1,0.004571641187703862,0.22403456180567802,-2.567096967099919,0.014786078202688601,0.25275598371238456
QNST,2022q1,0,0,0.003523909709999835,0.014801736383066283,-0.7415384892595103,0.0,-0.4585575888051668
QRHC,2022q1,0,0,-0.018648110771604914,-0.03054026264706763,-0.4907816460102592,0.008995802815143315,-0.3559055118110236
QTWO,2022q1,1,0,-0.00671265855230423,-0.17572032728927212,-2.062529965375029,0.014712221355556467,-0.6240007798791186
QUMU,2022q1,0,0,-0.1482598675441231,-0.9392712550607287,-1.3502818843065687,0.18051048427358962,-0.720486111111111
QUOT,2022q1,0,0,-0.0434379778387272,-0.3352962169878658,-1.0935049583286585,0.2509000249909852,-0.7252543940795559
RAMP,2022q1,1,0,-0.011531328590825332,-0.20738754630446288,-0.8745034299974196,0.0,-0.44909284951974393
RBBN,2022q1,0,0,-0.15202769124151938,-0.4040173674060901,0.030245511563737233,0.029015429278846344,-0.6005256241787122
RBLX,2022q1,0,1,-0.005894548489943815,-0.2982533222622288,-3.868990834386531,0.0,-0.6348077350522339
RCL,2022q1,0,1,-0.054630910891492336,-1.1018767388794324,-1.6781909251789302,0.08791876672245093,-0.5906425891181989
RCM,2022q1,0,1,0.003948532008903338,0.07622504537205081,-3.011407565479139,0.04908445310868203,-0.057553956834532266
RCMT,2022q1,0,0,0.06307292992407415,0.07955002989226584,-1.2304298328560048,0.015948224676404228,3.9126213592233
RDI,2022q1,0,0,-0.1631002216584913,-0.3819402985074627,-0.0068691736149255,0.09855550932946823,-0.48206599713055953
RDNT,2022q1,1,0,0.0023973033315046097,0.008815947707063584,-1.0926458989310635,0.03552148216151044,-0.48708815672306316
RELY,2022q1,1,0,-0.014219957647477993,-0.17137941682473862,-1.2460658213106255,0.005720787333316335,
RGP,2022q1,0,0,0.03422707003384654,0.094917623369451,-0.46327917131069096,0.01570020259478542,0.4663079871552679
RGS,2022q1,0,0,-0.2894855253703514,-0.4311726822035862,-2.1602662673092397,0.2509000249909852,-0.8846153846153846
RHI,2022q1,0,1,0.013312020986165797,0.09270214245490221,-2.163247424734089,0.029239526278939096,-0.1450552932101416
RICK,2022q1,0,0,0.018757777855982382,0.17195252150976575,-0.9428571620182381,0.02765448608558677,-0.2672339556554021
RIOT,2022q1,1,0,0.014350992105718099,0.4465514432175668,-0.58170466642597,0.0009724117683117654,-0.8887709052296258
RLGT,2022q1,0,0,0.04552730462017589,0.03111093753729125,-0.5310708037933256,0.022613499983781857,0.07070707070707075
RMBL,2022q1,0,0,0.01789460076788441,0.0198751956862063,-0.08504806881067177,0.11839381654921703,-0.6365208796639485
RMNI,2022q1,0,0,0.006093622679409516,0.03152895516290471,,0.021005889694581687,-0.024350649350649407
RMR,2022q1,0,0,0.006527885495221654,0.032339340463638476,-1.0158164431278365,0.009584187037320818,-0.09364896710728907
RNG,2022q1,0,1,-0.01363847487992009,-0.3228270352566844,-3.9220075745413037,0.0,-0.8201527978525708
RNWK,2022q1,0,0,-0.1906317366610607,-0.3935673395601085,0.4056037115505765,0.0,-0.7291845493562232
ROKU,2022q1,0,1,-0.001544410072421661,-0.035853940103502936,-1.8008448587339618,0.02097557928450957,-0.8211431682090365
ROL,2022q1,0,1,0.004200293552224477,0.12264677998239318,-2.745541829343102,0.04197888175500189,0.0348092674336214
RPAY,2022q1,1,0,0.010219528058187684,0.20208297148535562,-0.36515798545315287,0.0013342767308863338,-0.46547420965058234
RPD,2022q1,0,1,-0.006965080972580066,-0.28591851776546534,,0.008898867231350138,-0.2940927824157244
RRGB,2022q1,0,0,,,,,-0.7574750830564784
RRR,2022q1,1,0,0.016237072971062458,0.12037267575615732,-3.4263703256240974,0.011902217364400405,-0.15473676837372924
RSG,2022q1,0,1,0.008395513851520778,0.11856642414443547,-1.5404105470111793,0.002504009228258729,0.20644821038246372
RUTH,2022q1,0,0,0.01326335787511334,0.08255636951764818,-1.7061263333176506,0.03301526754621924,-0.2844910187443837
RXT,2022q1,1,0,-0.01627505008826874,-0.04964539007092199,-0.5651515441055724,0.033910122329974014,-0.6343702192758797
S,2022q1,0,1,-0.00681139225455443,-1.0925254433542568,-1.8527669711419987,0.0022588595232254146,-0.4510588235294118
SABR,2022q1,1,0,0.012819920095008857,0.08104836641534595,,0.003148003783625827,-0.5328525641025641
SAIA,2022q1,0,1,0.012338055992723107,0.12011808546677637,-1.6063155299824308,0.020887531186136666,-0.10258246217003202
SAIC,2022q1,0,1,0.008323461882269137,0.024130190796857465,-1.1541555261637624,0.02575704838148277,0.07930102497456541
SAIL,2022q1,1,0,-0.006888564174685875,-0.2866400970369087,-2.5173813920515795,0.2509000249909852,0.2273350303504993
SALM,2022q1,0,0,0.018887991946412216,0.02777555942436391,0.6712506962364629,0.024647766290212314,-0.16862745098039206
SATS,2022q1,1,0,0.04375298757332849,0.18230668309626066,0.5321275712425629,0.0,-0.20543433511733217
SAVE,2022q1,1,0,-0.08197682457902462,-0.20128189886438233,-0.21199714432388253,0.0532782254688583,-0.2168199737187911
SBGI,2022q1,1,0,1.2882852543283982,0.6520954223081883,-1.0495852164623667,0.00870609426598619,-0.3645880101836119
SBUX,2022q1,0,1,0.006445737862630212,0.08833621457383833,,0.11146563754457901,-0.3028095589199391
SCHL,2022q1,1,0,-0.011035561784961404,-0.0444121915820029,-0.15673397350646048,0.018603452718371553,-0.03489149198554906
SCI,2022q1,0,1,0.02064948992215126,0.1973322617792293,-1.7525182561736643,0.0041316197427026255,0.30937739669910613
SCPL,2022q1,1,0,0.0026583540415258556,0.027848101265822784,-1.089087430090929,0.0,-0.17581120943952794
SCWX,2022q1,1,0,-0.007839901642836513,-0.0686190178292149,-0.5464571041602904,0.0,-0.41392336751214254
SDIG,2022q1,0,0,-0.047528614695969786,-0.4672039175947338,-1.9380675957356903,0.20507346110313765,
SEAC,2022q1,0,0,-0.026779517966254905,-0.17322283179642817,-0.264790460966372,0.0,-0.5319379844961241
SEAS,2022q1,0,1,-0.0015958909883226548,-0.03319997192391381,,0.005879833853381971,-0.11533840608730474
SEM,2022q1,1,0,0.015292210077947734,0.03070681886809203,-0.8543191777048639,0.03567768019507576,-0.4312953226159985
SEMR,2022q1,1,0,-0.0015273229868486174,-0.045004201092283994,-2.0143773947179757,0.0,-0.4383145091225022
SERA,2022q1,0,0,-0.10995858409299641,-5.448682236983073,0.13604126865922792,0.0026026026026026027,
SG,2022q1,1,0,-0.013946034341603093,-0.47957423165774776,-1.727617224484543,0.0,
SGA,2022q1,0,0,0.00856468563243671,0.04822365522489686,0.3412059521995248,0.0,0.2068242451337598
SGMS,2022q1,0,1,0.004585453265904655,0.045454545454545456,,0.005533199195171026,-0.2501291322314049
SGRP,2022q1,0,0,0.023733198119364477,0.011424890666847477,0.3876887276718052,0.1694596025411305,-0.17482517482517484
SGRY,2022q1,1,0,0.002480139504040698,0.020462931902046292,-0.8936937229979741,0.010811670244057556,-0.5658961272891023
SHAK,2022q1,1,0,-0.003557864725082108,-0.04996287938011023,-1.9045515884915831,0.025488229516157514,-0.631096991216595
SHC,2022q1,0,1,0.0049999639040006726,0.12942125581827552,-2.255872791786473,0.003613834554224974,-0.19149814279818408
SHEN,2022q1,1,0,-0.0005109532139831195,-0.009361318967926227,-0.6051849822401203,0.0034950427454936367,-0.270926730667203
SHO,2022q1,1,0,0.005414219397341383,0.08118271769724052,-0.15715138755488708,0.037164207814233484,-0.20128824476650564
SINO,2022q1,0,0,,,,,
SIRI,2022q1,0,1,0.01182309915948595,0.1413540713632205,,0.012102725573157532,-0.014976781480354475
SIX,2022q1,1,0,-0.01751513369856959,-0.4754429536518786,,0.015464460865898852,-0.49861367837338266
SKLZ,2022q1,1,0,-0.12050079624224767,-1.5851473704488537,-0.8011823801565735,0.0021500510436058234,-0.9429097605893186
SKYW,2022q1,1,0,0.01216745153659919,0.02412290247459029,0.45170813441193364,0.06840913039354826,-0.5066171348966798
SLGG,2022q1,0,0,-0.11439096163336454,-2.1008492569002124,0.1923679684344077,0.0,-0.810760667903525
SLP,2022q1,1,0,0.00428664534952877,0.2979859421465261,-1.7850610089678773,0.008522297399537406,-0.09658843730510205
SMAR,2022q1,0,1,-0.008163055162695356,-0.33763485951736494,-2.556927185096757,0.017952159484340348,-0.5654037610619469
SMED,2022q1,0,0,-0.002527326526537342,-0.016326298424256216,-0.566989179820581,0.036084683294763005,-0.7165048543689321
SMHI,2022q1,0,0,-0.07073411166187335,-0.32543703801188834,0.7248879406707469,0.006738080123549934,0.30612244897959173
SMSI,2022q1,0,0,-0.034187440169190564,-0.5498233215547703,-0.7768530732075862,0.012911371406980066,-0.5268199233716474
SNAP,2022q1,0,1,-0.0061517890515955295,-0.3383973494603976,-2.7977031085629016,0.005778017218008355,-0.8073084825359553
SNCY,2022q1,1,0,0.0023966957925844437,0.016055622999668912,-1.1237241457209115,0.053552710919757225,-0.5044582545258038
SNDA,2022q1,0,0,-0.07812514932013462,-0.28517201285821764,,0.06735752031971293,-0.5757575757575758
SNDR,2022q1,1,0,0.0203298755539315,0.0568343103980253,-0.5925346233613675,0.0004404639553663192,0.040816123335993215
SNOW,2022q1,0,1,-0.0019167827116999285,-0.34435110247176726,-2.614113116232081,0.0037747578912606257,-0.4248966087675765
SNPS,2022q1,0,1,0.006147927650946664,0.24694805373724174,-2.247692003577466,0.008846751940661559,0.10120018854925837
SOPA,2022q1,0,0,-0.09364112498680029,-5.448682236983073,-0.5733933262853416,0.007257723353654812,
SPCE,2022q1,1,0,-0.036465773522530456,-5.448682236983073,-1.2217280736693115,0.0,-0.8691304347826088
SPGI,2022q1,0,1,0.012488068333253822,0.5169526998744245,-0.9106631825802772,0.0009986080009683472,-0.17235817693174624
SPLK,2022q1,0,1,-0.005896708796264173,-0.15627569721646087,-3.9220075745413037,0.0,-0.38815880481394394
SPOK,2022q1,0,0,-0.045790020290359036,-0.21327420546932743,0.014804658130653289,0.0,-0.2709345179323803
SPSC,2022q1,1,0,0.002667946577869926,0.11980835226678581,-2.2628763902493256,0.007071487735362983,0.1321982974461693
SPT,2022q1,1,0,-0.002245746849070197,-0.1698619164533598,-3.415374245835194,0.010181635346615548,-0.35059270856631625
SQ,2022q1,0,1,-0.002596106243489369,-0.05155700649767904,-1.5057201721316589,0.006730039381728593,-0.7479081214109926
SQSP,2022q1,1,0,-0.025906443378209635,-0.4469537258979024,,0.030326711859888895,-0.6478707288335297
SRCL,2022q1,0,1,-0.002622081999399517,-0.021379102679915687,-0.8215847561120295,0.018787314454729694,-0.387141858839972
SRT,2022q1,0,0,-0.006967046306034511,-0.0074290119951947505,0.34658261460053974,0.05976277011655977,-0.5946704067321178
SSNC,2022q1,0,1,0.00894719740387545,0.1328957528957529,-1.1269257334485578,0.007823790038695471,-0.18571656369809023
SSP,2022q1,1,0,0.012915724631913454,0.03953466995223667,0.13607792155529674,0.005145783439911059,-0.3884256988719961
SSTI,2022q1,0,0,0.0011498486332841386,0.018242669934948618,-1.9315764960397297,0.0,-0.4482263686692639
SSTK,2022q1,1,0,0.007851948886027893,0.13343912580599804,-2.0300747304658757,0.0,-0.41013135145126206
SSY,2022q1,0,0,-0.09750754503041736,-0.09404388714733543,0.7370275639394439,0.012651467102847414,-0.7075438596491228
STAF,2022q1,0,0,-0.16841409576703775,-0.04657968051630489,0.41239884487276396,0.1402061855670103,-0.8302576601671309
STCN,2022q1,0,0,-0.294612961040819,-0.190462375039374,,0.2509000249909852,-0.32999999999999996
STER,2022q1,1,0,0.0024502237099876547,0.03248390390265247,-1.2611024070134578,0.0073026287026492,
STKS,2022q1,0,0,0.010850051923770495,0.049473584880225394,-1.6568173214057904,0.026182082561904522,-0.33121597096188743
STRA,2022q1,1,0,0.00430586802362988,0.027154198296343513,0.0547630111530598,0.010909745118318768,-0.03680848288141601
STRM,2022q1,0,0,-0.00039390231651116245,-0.004961958319550115,-0.8051959041074249,0.08292485642643371,-0.2824858757062147
STRN,2022q1,0,0,-0.015579625640588785,-0.04452141634833738,0.19534888714221235,0.007515373209832088,
SWCH,2022q1,0,1,0.0016996280997483818,0.07771750025818758,-2.48734896717424,0.002235428457120948,0.5992366745200265
SWI,2022q1,1,0,-0.0021814051389214945,-0.02634167853992808,0.06419317667456927,0.007352130488188269,-0.37865070497265935
SYNH,2022q1,0,1,0.005473229327102137,0.03455633027577861,-0.9381965886146666,0.007855528223217811,-0.1990166499050172
T,2022q1,0,1,0.02849753042599279,0.1262301535231597,0.10009653080971168,0.047354880066528646,0.03671090028183937
TASK,2022q1,1,0,0.003090866163284656,0.04833945260347129,-2.2200425327753712,0.06769407497757385,-0.5075934579439253
TAST,2022q1,0,0,-0.17247435135615805,-0.053242247344020666,0.4794415423956445,0.03403978008499444,-0.6296139932621204
TBI,2022q1,0,0,0.01056551343238916,0.01907291732772454,-0.7558347436829946,0.012825727710442962,-0.3632159373888296
TDC,2022q1,0,1,0.006883800867703099,0.07258064516129033,-3.094043125202093,0.08548812664907651,-0.2593556133680208
TDOC,2022q1,0,1,-0.5771617272884032,-5.448682236983073,-0.23498460018972483,0.0,-0.8002886523543207
TDS,2022q1,1,0,0.02819553682068651,0.04638783269961977,0.8609931937434642,0.012248654772019259,-0.2753106113803554
TDW,2022q1,0,0,-0.013544907616537831,-0.1150866838804869,-0.2642365642848875,0.0,0.7502074688796679
TEAM,2022q1,0,1,-0.0004199760151861141,-0.04198160409782158,-3.9220075745413037,0.012660269642812565,-0.2704196838744842
TENB,2022q1,0,1,-0.003862739180532561,-0.1537698910697254,-3.3304876620589288,0.0,0.0981862152357919
TGNA,2022q1,1,0,0.027049250526715814,0.17340138453449905,-0.6391903394355146,0.0018668625692960564,0.1387026345998756
THC,2022q1,0,1,0.015162115708875285,0.02946748053041465,-1.5020801459066255,0.014521575984990619,-0.21540528437080153
TISI,2022q1,0,0,-0.34061229202197657,-0.14851584803455092,-1.2586544929426418,0.02231175850342511,-0.8890597014925373
TLS,2022q1,0,0,-0.022143270715376688,-0.2987041467304625,-1.3520033742698294,0.008236995996246225,-0.7624228168185828
TMUS,2022q1,0,1,0.00444662401514532,0.03543737574552684,-0.8291839343197807,0.034359823975922486,-0.07104881585306926
TMX,2022q1,0,1,0.0034294332453275074,0.038306451612903226,-0.8249760930424748,0.021802002224694104,-0.14797736323621888
TNET,2022q1,0,1,0.022592683376376748,0.11986863711001643,-2.229823945672084,0.0046816479400749065,0.07091611479028698
TNL,2022q1,1,0,0.010305108347364752,0.0630407911001236,,0.0,-0.3276489689992465
TOST,2022q1,0,1,-0.0020795552416004994,-0.04299065420560748,-2.269683786420927,0.010380622837370242,
TRGP,2022q1,0,1,0.005096636570438611,0.017745155370934244,-1.4581459531160046,0.023425343567347046,0.36257167515394817
TRHC,2022q1,0,0,-0.19021664726288193,-0.420101326180897,-1.408722621585892,0.006580466177193111,-0.9486
TRIP,2022q1,1,0,-0.00904058938773785,-0.1297709923664122,-1.589904632193627,0.0,-0.5583126550868486
TRKA,2022q1,0,0,-0.31385656582176863,-0.9173095313994262,-0.6048989309541828,0.02453086755507207,-0.7327464788732394
TRU,2022q1,0,1,0.00242925779987905,0.052425919895799415,-1.568691162352683,0.009395598989932115,-0.2687715347074415
TRUE,2022q1,0,0,-0.03254616357318777,-0.2851629798084212,-0.20984501281771895,0.014809167868426556,-0.5415929203539823
TSP,2022q1,1,0,-0.04128936566903963,-5.448682236983073,-0.7777505622655979,0.004692518335650256,-0.898512071869736
TSQ,2022q1,0,0,0.010194592341062911,0.0221863091319008,-1.3661231605854889,0.018587675999961684,-0.35764705882352943
TSRI,2022q1,0,0,-0.002535344747470926,-0.001911605781960528,-0.2520217062070108,0.013162103966701668,-0.2239583333333333
TTD,2022q1,0,1,-0.00043479224115533093,-0.04629538600102118,-3.0135399978276665,0.013757599292223283,-0.45850568769389866
TTEC,2022q1,1,0,0.00861382544759595,0.056739467935847915,-1.9498296304557499,0.021126050051543,-0.33415167103162075
TTEK,2022q1,0,1,0.005955092482276706,0.0621992063268695,-1.9679516746363508,0.029215024805102765,0.1253556743033583
TTGT,2022q1,1,0,0.002969487400196961,0.10509792415462481,-2.3028245368204825,0.005201685761620894,-0.15189056652471283
TTWO,2022q1,0,1,0.006254029250050984,0.11932421796035286,-1.5385122973787586,0.005945569495918178,-0.3078183256129251
TWKS,2022q1,0,1,-0.009433996901087182,-0.18665171060011218,-2.1564361035810897,0.013957098869252465,
TWLO,2022q1,0,1,-0.007408092030366644,-0.2531829652384211,-1.0080619988113357,0.004118750718535589,-0.7873706109194236
TWOU,2022q1,1,0,-0.12405111722427618,-0.49650849290843135,-0.4394829383234392,0.006197463029651052,-0.7487401007919366
TWTR,2022q1,0,1,0.016570010097012748,0.42738787527560734,-1.6574535295873551,0.01537935660189904,-0.45661967737247494
TXRH,2022q1,0,1,0.01299317022078791,0.07615500371650838,-1.721102337612873,0.009783286560648582,-0.2228995867975854
TYL,2022q1,0,1,0.0021735491019954072,0.08766344813070588,-2.0417732126496073,0.008718816987827189,-0.2650264164290293
TZOO,2022q1,0,0,0.02982836410809913,0.12783829187665963,-3.2279041487927507,0.030285412831196235,-0.589430894308943
U,2022q1,0,1,-0.006085402844438083,-0.5546409851121121,-2.5138186584483098,0.005349872439181185,-0.6647546207775653
UAL,2022q1,0,1,,,,,-0.322623828647925
UBER,2022q1,0,1,-0.0850358687017772,-0.8651882112634958,-1.9815899907015,0.0063696208704132635,-0.591779728651237
UDMY,2022q1,1,0,-0.01475271626842832,-0.16849621936238282,-1.5193254418129334,0.010028556348035567,
UHS,2022q1,0,1,0.01419462049370579,0.046740071838190365,-0.5980215154644849,0.008679939801190556,-0.3081494688451335
UIS,2022q1,1,0,-0.039202161136399793,-0.12827400940228342,,0.007992973210364514,-0.5246937969182142
ULCC,2022q1,1,0,-0.04919180635019317,-0.2,-1.7941035965044394,0.14289168278529982,-0.4501173708920188
ULH,2022q1,0,0,0.07769083830477663,0.08018921049667756,-0.48259367730353964,0.07347947546255262,0.19520437886080336
UNF,2022q1,1,0,0.005311389947718855,0.03791072866840903,-0.6039507412402422,0.00571624921868394,-0.26169952779785854
UNP,2022q1,0,1,0.009367430409973516,0.2781569965870307,-2.68281020352757,0.024339979079171285,-0.010265673810216258
UONE,2022q1,0,0,0.05101288937150314,0.14569778102163794,-0.17055757838462973,0.015801375487979077,-0.370242214532872
UPLD,2022q1,0,0,-0.041643873729781684,-0.2900426850957874,-0.5119277591067005,0.006762574087682932,-0.6473160068010687
UPS,2022q1,0,1,0.014260907295325713,0.10919681680203462,-2.4927380927593363,0.03879451742187611,-0.09917253792020458
UPWK,2022q1,1,0,-0.008210164530234505,-0.17502847803476795,-2.491869316890994,0.0,-0.6452221650368846
USAK,2022q1,0,0,0.07154722021144938,0.06520841726225114,-0.3889238221447467,0.10070082261800176,0.955196017423771
USER,2022q1,1,0,-0.009984307576436664,-0.331566780075024,-2.370457576019711,0.019663555274383362,
